,I_e,I_i,#timesteps,#nodes
0,0.30000000000000004,-0.2,7255.0,50
0,0.3500000000000001,-0.2,7613.0,52
0,0.4000000000000001,-0.2,7583.0,51
0,0.4500000000000002,-0.2,7312.0,53
0,0.5,-0.2,7561.0,53
0,0.55,-0.2,8924.0,64
0,0.6000000000000001,-0.2,9463.0,67
0,0.6500000000000001,-0.2,9846.0,64
0,0.7000000000000002,-0.2,16857.0,110
0,0.75,-0.2,24124.0,149
0,0.25,-0.1499999999999999,7295.0,52
0,0.30000000000000004,-0.1499999999999999,6914.0,51
0,0.3500000000000001,-0.1499999999999999,7416.0,51
0,0.4000000000000001,-0.1499999999999999,7561.0,51
0,0.4500000000000002,-0.1499999999999999,7315.0,53
0,0.5,-0.1499999999999999,7506.0,53
0,0.55,-0.1499999999999999,7711.0,52
0,0.6000000000000001,-0.1499999999999999,9227.0,65
0,0.6500000000000001,-0.1499999999999999,9929.0,69
0,0.7000000000000002,-0.1499999999999999,16519.0,111
0,0.75,-0.1499999999999999,17602.0,115
0,0.30000000000000004,-0.09999999999999998,6726.0,52
0,0.3500000000000001,-0.09999999999999998,7310.0,51
0,0.4000000000000001,-0.09999999999999998,7527.0,51
0,0.4500000000000002,-0.09999999999999998,7448.0,50
0,0.5,-0.09999999999999998,7369.0,54
0,0.55,-0.09999999999999998,8550.0,62
0,0.6000000000000001,-0.09999999999999998,7978.0,51
0,0.6500000000000001,-0.09999999999999998,9719.0,69
0,0.7000000000000002,-0.09999999999999998,10447.0,68
0,0.75,-0.09999999999999998,17251.0,113
0,0.4000000000000001,-0.04999999999999993,7143.0,66
0,0.4500000000000002,-0.04999999999999993,7293.0,50
0,0.5,-0.04999999999999993,7299.0,54
0,0.55,-0.04999999999999993,8559.0,73
0,0.6000000000000001,-0.04999999999999993,8867.0,62
0,0.6500000000000001,-0.04999999999999993,9450.0,66
0,0.7000000000000002,-0.04999999999999993,10209.0,69
0,0.75,-0.04999999999999993,11020.0,71
0,0.8,-0.04999999999999993,0.0,0
0,0.4500000000000002,0.0,7771.0,66
0,0.5,0.0,7936.0,67
0,0.55,0.0,8392.0,72
0,0.6000000000000001,0.0,8712.0,74
0,0.6500000000000001,0.0,9298.0,66
0,0.7000000000000002,0.0,10002.0,70
0,0.75,0.0,10854.0,70
0,0.8,0.0,23783.0,147
0,0.55,0.05000000000000005,8215.0,65
0,0.6000000000000001,0.05000000000000005,7488.0,42
0,0.6500000000000001,0.05000000000000005,9082.0,64
0,0.7000000000000002,0.05000000000000005,9745.0,69
0,0.75,0.05000000000000005,10571.0,69
0,0.8,0.05000000000000005,11463.0,73
0,0.6000000000000001,0.10000000000000007,7536.0,54
0,0.6500000000000001,0.10000000000000007,8748.0,63
0,0.7000000000000002,0.10000000000000007,9272.0,65
0,0.75,0.10000000000000007,10294.0,70
0,0.8,0.10000000000000007,11195.0,72
0,0.7000000000000002,0.15000000000000013,7895.0,51
0,0.75,0.15000000000000013,8099.0,50
0,0.8,0.15000000000000013,11035.0,71
0,0.75,0.20000000000000015,8248.0,53
0,0.8,0.20000000000000015,10018.0,66
0,0.8500000000000001,0.20000000000000015,17213.0,114
0,0.8500000000000001,0.25,8539.0,54
0,1.0,0.4000000000000001,35378.0,259
0,0.9000000000000001,0.4500000000000002,30698.0,189
0,0.9500000000000002,0.4500000000000002,33086.0,31
0,1.0,0.4500000000000002,34615.0,256
0,0.75,0.5,21994.0,275
0,0.8,0.5,25222.0,260
0,0.8500000000000001,0.5,27609.0,257
0,0.9000000000000001,0.5,29794.0,289
0,0.9500000000000002,0.5,31845.0,235
0,1.0,0.5,33829.0,254
0,0.75,0.55,19808.0,303
0,0.8,0.55,23875.0,259
0,0.8500000000000001,0.55,26489.0,262
0,0.9000000000000001,0.55,28758.0,296
0,0.9500000000000002,0.55,30900.0,198
0,1.0,0.55,33246.0,259
0,0.8,0.6000000000000001,22818.0,313
0,0.8500000000000001,0.6000000000000001,25145.0,254
0,0.9000000000000001,0.6000000000000001,27666.0,260
0,0.9500000000000002,0.6000000000000001,29952.0,286
0,1.0,0.6000000000000001,32154.0,248
0,0.8,0.6500000000000001,18504.0,241
0,0.8500000000000001,0.6500000000000001,23598.0,263
0,0.9000000000000001,0.6500000000000001,26480.0,257
0,0.9500000000000002,0.6500000000000001,28946.0,293
0,1.0,0.6500000000000001,31200.0,297
0,0.8500000000000001,0.7000000000000002,19592.0,273
