,I_e,I_i,#timesteps,#nodes
0,-0.12,-0.46,4431.0,25
0,-0.09999999999999998,-0.46,4380.0,25
0,-0.07999999999999996,-0.46,4329.0,25
0,-0.059999999999999935,-0.46,4287.0,25
0,-0.040000000000000036,-0.46,4241.0,25
0,-0.020000000000000014,-0.46,4223.0,25
0,0.0,-0.46,4193.0,25
0,0.020000000000000014,-0.46,4169.0,25
0,0.040000000000000036,-0.46,4154.0,25
0,0.06000000000000005,-0.46,4140.0,25
0,0.08000000000000007,-0.46,4120.0,25
0,0.10000000000000007,-0.46,4114.0,25
0,0.1200000000000001,-0.46,4236.0,21
0,0.14000000000000012,-0.46,4214.0,21
0,0.15999999999999992,-0.46,4215.0,21
0,0.17999999999999994,-0.46,4228.0,21
0,0.2,-0.46,4246.0,21
0,0.22,-0.46,4248.0,21
0,-0.12,-0.44,4454.0,25
0,-0.09999999999999998,-0.44,4401.0,25
0,-0.07999999999999996,-0.44,4356.0,25
0,-0.059999999999999935,-0.44,4313.0,25
0,-0.040000000000000036,-0.44,4262.0,25
0,-0.020000000000000014,-0.44,4238.0,25
0,0.0,-0.44,4208.0,25
0,0.020000000000000014,-0.44,4190.0,25
0,0.040000000000000036,-0.44,4157.0,25
0,0.06000000000000005,-0.44,4148.0,25
0,0.08000000000000007,-0.44,4126.0,25
0,0.10000000000000007,-0.44,4117.0,25
0,0.1200000000000001,-0.44,4135.0,25
0,0.14000000000000012,-0.44,4239.0,21
0,0.15999999999999992,-0.44,4215.0,21
0,0.17999999999999994,-0.44,4226.0,21
0,0.2,-0.44,4230.0,21
0,0.22,-0.44,4265.0,21
0,0.24,-0.44,4248.0,25
0,-0.07999999999999996,-0.42,4383.0,25
0,-0.059999999999999935,-0.42,4334.0,25
0,-0.040000000000000036,-0.42,4286.0,25
0,-0.020000000000000014,-0.42,4259.0,25
0,0.0,-0.42,4226.0,25
0,0.020000000000000014,-0.42,4208.0,25
0,0.040000000000000036,-0.42,4174.0,25
0,0.06000000000000005,-0.42,4154.0,25
0,0.08000000000000007,-0.42,4151.0,25
0,0.10000000000000007,-0.42,4154.0,25
0,0.1200000000000001,-0.42,4161.0,25
0,0.14000000000000012,-0.42,4134.0,25
0,0.15999999999999992,-0.42,4216.0,21
0,0.17999999999999994,-0.42,4244.0,21
0,0.2,-0.42,4254.0,21
0,0.22,-0.42,4240.0,21
0,0.24,-0.42,4230.0,25
0,0.26,-0.42,4256.0,25
0,-0.059999999999999935,-0.4,4366.0,25
0,-0.040000000000000036,-0.4,4322.0,25
0,-0.020000000000000014,-0.4,4274.0,25
0,0.0,-0.4,4242.0,25
0,0.020000000000000014,-0.4,4218.0,25
0,0.040000000000000036,-0.4,4197.0,25
0,0.06000000000000005,-0.4,4162.0,25
0,0.08000000000000007,-0.4,4165.0,25
0,0.10000000000000007,-0.4,4166.0,25
0,0.1200000000000001,-0.4,4126.0,25
0,0.14000000000000012,-0.4,4157.0,25
0,0.15999999999999992,-0.4,4234.0,21
0,0.17999999999999994,-0.4,4240.0,21
0,0.2,-0.4,4241.0,21
0,0.22,-0.4,4256.0,21
0,0.24,-0.4,4218.0,25
0,0.26,-0.4,4255.0,25
0,0.28,-0.4,4284.0,25
0,-0.020000000000000014,-0.38,4306.0,25
0,0.0,-0.38,4268.0,25
0,0.020000000000000014,-0.38,4232.0,25
0,0.040000000000000036,-0.38,4203.0,25
0,0.06000000000000005,-0.38,4186.0,25
0,0.08000000000000007,-0.38,4163.0,25
0,0.10000000000000007,-0.38,4172.0,25
0,0.1200000000000001,-0.38,4168.0,25
0,0.14000000000000012,-0.38,4134.0,25
0,0.15999999999999992,-0.38,4250.0,21
0,0.17999999999999994,-0.38,4246.0,21
0,0.2,-0.38,4245.0,21
0,0.22,-0.38,4199.0,25
0,0.24,-0.38,4212.0,25
0,0.26,-0.38,4248.0,25
0,0.28,-0.38,4282.0,25
0,0.30000000000000004,-0.38,4318.0,25
0,0.0,-0.36,4289.0,25
0,0.020000000000000014,-0.36,4248.0,25
0,0.040000000000000036,-0.36,4215.0,25
0,0.06000000000000005,-0.36,4201.0,25
0,0.08000000000000007,-0.36,4185.0,25
0,0.10000000000000007,-0.36,4168.0,25
0,0.1200000000000001,-0.36,4176.0,25
0,0.14000000000000012,-0.36,4136.0,25
0,0.15999999999999992,-0.36,4147.0,25
0,0.17999999999999994,-0.36,4256.0,21
0,0.2,-0.36,4236.0,21
0,0.22,-0.36,4179.0,25
0,0.24,-0.36,4202.0,25
0,0.26,-0.36,4232.0,25
0,0.28,-0.36,4269.0,25
0,0.30000000000000004,-0.36,4309.0,25
0,0.3200000000000001,-0.36,4348.0,25
0,0.040000000000000036,-0.34,4240.0,25
0,0.06000000000000005,-0.34,4213.0,25
0,0.08000000000000007,-0.34,4182.0,25
0,0.10000000000000007,-0.34,4190.0,25
0,0.1200000000000001,-0.34,4180.0,25
0,0.14000000000000012,-0.34,4174.0,25
0,0.15999999999999992,-0.34,4140.0,25
0,0.17999999999999994,-0.34,4258.0,21
0,0.2,-0.34,4172.0,25
0,0.22,-0.34,4186.0,25
0,0.24,-0.34,4202.0,25
0,0.26,-0.34,4220.0,25
