,b,tau_a,dom_frequ,down_duration,up_duration
0,0.28800000000000003,900.0,1.5166666666666666,0.18660439560439562,0.47273626373626376
0,0.312,900.0,1.6,0.1805510416666667,0.44444895833333337
0,0.336,900.0,1.6833333333333333,0.17578069306930696,0.4182787128712871
0,0.36,900.0,1.9916666666666667,0.1808824267782427,0.3212096234309624
0,0.384,900.0,2.35,0.1925673758865248,0.23296453900709221
0,0.40800000000000003,900.0,2.425,0.1890274914089347,0.22334364261168388
0,0.432,900.0,1.1916666666666667,0.8391608391608393,0.0
0,0.456,900.0,0.0,0.0,0.0
0,0.48,900.0,0.0,0.0,0.0
0,0.504,900.0,0.0,0.0,0.0
0,0.528,900.0,0.0,0.0,0.0
0,0.552,900.0,0.0,0.0,0.0
0,0.5760000000000001,900.0,0.0,0.0,0.0
0,0.6,900.0,0.0,0.0,0.0
0,0.0,1000.0,0.008333333333333333,0.0,120.0
0,0.024,1000.0,0.4666666666666667,0.6510250000000001,1.491832142857143
0,0.048,1000.0,0.6833333333333333,0.4607158536585366,1.002698780487805
0,0.07200000000000001,1000.0,0.75,0.36689000000000005,0.9664433333333333
0,0.096,1000.0,0.9916666666666667,0.33231596638655464,0.6760873949579832
0,0.12,1000.0,1.1166666666666667,0.3038641791044776,0.5916582089552238
0,0.14400000000000002,1000.0,0.9333333333333333,0.2602419642857143,0.8111866071428572
0,0.168,1000.0,1.025,0.24469918699186996,0.7309105691056912
0,0.192,1000.0,1.1166666666666667,0.22878283582089554,0.666739552238806
0,0.216,1000.0,1.2,0.21892569444444446,0.6144076388888888
0,0.24,1000.0,1.2833333333333332,0.20879285714285717,0.570427922077922
0,0.264,1000.0,1.3583333333333334,0.2027435582822086,0.5334527607361964
0,0.28800000000000003,1000.0,1.4416666666666667,0.19585433526011561,0.4977872832369943
0,0.312,1000.0,1.5166666666666666,0.1904467032967033,0.46889395604395606
0,0.336,1000.0,1.8083333333333333,0.19601520737327188,0.3569801843317973
0,0.36,1000.0,1.8916666666666666,0.19062334801762118,0.3380110132158591
0,0.384,1000.0,2.2333333333333334,0.20276380597014926,0.2449973880597015
0,0.40800000000000003,1000.0,2.3,0.19925253623188405,0.23553007246376811
0,0.432,1000.0,2.375,0.277300701754386,0.14375192982456142
0,0.456,1000.0,0.0,0.0,0.0
0,0.48,1000.0,0.0,0.0,0.0
0,0.504,1000.0,0.0,0.0,0.0
0,0.528,1000.0,0.0,0.0,0.0
0,0.552,1000.0,0.0,0.0,0.0
0,0.5760000000000001,1000.0,0.0,0.0,0.0
0,0.6,1000.0,0.0,0.0,0.0
0,0.0,1100.0,0.008333333333333333,0.0,120.0
0,0.024,1100.0,0.45,0.6803000000000001,1.5419222222222224
0,0.048,1100.0,0.575,0.4605695652173913,1.2785608695652175
0,0.07200000000000001,1100.0,0.8083333333333333,0.3990154639175258,0.83809793814433
0,0.096,1100.0,0.8416666666666667,0.33553861386138617,0.852580198019802
0,0.12,1100.0,0.95,0.3058543859649123,0.7467771929824563
0,0.14400000000000002,1100.0,1.175,0.2945978723404255,0.5564659574468086
0,0.168,1100.0,0.9833333333333333,0.25226440677966105,0.7646847457627118
0,0.192,1100.0,1.0666666666666667,0.23883203125,0.69866796875
0,0.216,1100.0,1.1416666666666666,0.2302138686131387,0.6456985401459855
0,0.24,1100.0,1.225,0.21883945578231295,0.597487074829932
0,0.264,1100.0,1.3,0.21232628205128207,0.5569044871794873
0,0.28800000000000003,1100.0,1.375,0.2054909090909091,0.5217818181818182
0,0.312,1100.0,1.7916666666666667,0.21981906976744187,0.33832046511627917
0,0.336,1100.0,1.7249999999999999,0.20460000000000003,0.37511014492753636
0,0.36,1100.0,1.6,0.1896510416666667,0.4353489583333333
0,0.384,1100.0,2.125,0.21317294117647057,0.2574152941176471
0,0.40800000000000003,1100.0,1.75,0.18172809523809524,0.3897004761904762
0,0.432,1100.0,2.2583333333333333,0.28637306273062735,0.15643136531365315
0,0.456,1100.0,0.0,0.0,0.0
0,0.48,1100.0,0.0,0.0,0.0
0,0.504,1100.0,0.0,0.0,0.0
0,0.528,1100.0,0.0,0.0,0.0
0,0.552,1100.0,0.0,0.0,0.0
0,0.5760000000000001,1100.0,0.0,0.0,0.0
0,0.6,1100.0,0.0,0.0,0.0
0,0.0,1200.0,0.008333333333333333,0.0,120.0
0,0.024,1200.0,0.425,0.7087411764705882,1.6442
0,0.048,1200.0,0.55,0.48519393939393946,1.3329878787878788
0,0.07200000000000001,1200.0,0.6833333333333333,0.40090121951219515,1.0625134146341464
0,0.096,1200.0,0.9,0.36863333333333337,0.7424777777777778
0,0.12,1200.0,1.0166666666666666,0.3324581967213115,0.6511483606557378
0,0.14400000000000002,1200.0,1.125,0.3078740740740741,0.5810148148148149
0,0.168,1200.0,1.2166666666666666,0.29016575342465756,0.5317520547945205
0,0.192,1200.0,1.0166666666666666,0.2513049180327869,0.7323016393442623
0,0.216,1200.0,1.0916666666666666,0.23962977099236643,0.6764007633587787
0,0.24,1200.0,1.1666666666666667,0.23157428571428573,0.6255685714285715
0,0.264,1200.0,1.2416666666666667,0.2217073825503356,0.5836617449664431
0,0.28800000000000003,1200.0,1.3166666666666667,0.2145727848101266,0.5449208860759495
0,0.312,1200.0,1.3916666666666666,0.2083101796407186,0.5102526946107785
0,0.336,1200.0,1.6583333333333332,0.21276783919597989,0.39024723618090457
0,0.36,1200.0,1.8583333333333334,0.21881390134529147,0.3193026905829597
0,0.384,1200.0,2.033333333333333,0.22265450819672133,0.2691487704918033
0,0.40800000000000003,1200.0,2.1,0.21801944444444446,0.2581710317460318
0,0.432,1200.0,2.1666666666666665,0.28911384615384617,0.1724246153846154
0,0.456,1200.0,0.0,0.0,0.0
0,0.48,1200.0,0.0,0.0,0.0
0,0.504,1200.0,0.0,0.0,0.0
0,0.528,1200.0,0.0,0.0,0.0
0,0.552,1200.0,0.0,0.0,0.0
0,0.5760000000000001,1200.0,0.0,0.0,0.0
0,0.6,1200.0,0.0,0.0,0.0
0,0.0,1300.0,0.008333333333333333,0.0,120.0
0,0.024,1300.0,0.4166666666666667,0.729924,1.6700760000000001
0,0.048,1300.0,0.6,0.5223125,1.1443541666666668
0,0.07200000000000001,1300.0,0.6583333333333333,0.41930632911392407,1.099681012658228
0,0.096,1300.0,0.775,0.3662376344086022,0.9240849462365592
0,0.12,1300.0,0.975,0.34775384615384614,0.6778871794871796
0,0.14400000000000002,1300.0,0.825,0.2949242424242424,0.9171969696969696
0,0.168,1300.0,1.175,0.3011638297872341,0.5498999999999999
0,0.192,1300.0,1.2583333333333333,0.2858490066225166,0.5088529801324504
0,0.216,1300.0,1.05,0.24934126984126986,0.7030396825396825
0,0.24,1300.0,1.125,0.23906814814814817,0.6498207407407408
0,0.264,1300.0,1.1916666666666667,0.2307097902097902,0.608451048951049
0,0.28800000000000003,1300.0,1.2666666666666666,0.22292105263157896,0.5665526315789474
0,0.312,1300.0,1.3333333333333333,0.2167725,0.5332275
0,0.336,1300.0,1.4,0.21233511904761906,0.5019505952380953
0,0.36,1300.0,1.7833333333333332,0.22792523364485984,0.3328224299065421
0,0.384,1300.0,1.9583333333333333,0.2309897872340426,0.2796485106382979
0,0.40800000000000003,1300.0,2.0166666666666666,0.2270814049586777,0.26878636363636366
0,0.432,1300.0,2.0833333333333335,0.29784,0.18215999999999996
0,0.456,1300.0,0.0,0.0,0.0
0,0.48,1300.0,0.0,0.0,0.0
0,0.504,1300.0,0.0,0.0,0.0
0,0.528,1300.0,0.0,0.0,0.0
0,0.552,1300.0,0.0,0.0,0.0
0,0.5760000000000001,1300.0,0.0,0.0,0.0
0,0.6,1300.0,0.0,0.0,0.0
0,0.0,1400.0,0.008333333333333333,0.0,120.0
0,0.024,1400.0,0.4,0.7544958333333334,1.7455041666666669
0,0.048,1400.0,0.575,0.548972463768116,1.190157971014493
0,0.07200000000000001,1400.0,0.6333333333333333,0.43225263157894733,1.1466947368421054
0,0.096,1400.0,0.7416666666666667,0.37984382022471913,0.9684707865168539
0,0.12,1400.0,0.8416666666666667,0.34484158415841587,0.8432772277227724
0,0.14400000000000002,1400.0,1.0416666666666667,0.330936,0.629064
0,0.168,1400.0,1.0166666666666666,0.2996450819672131,0.6839614754098361
0,0.192,1400.0,0.9416666666666667,0.27243362831858414,0.7895132743362833
0,0.216,1400.0,1.2916666666666667,0.2849767741935484,0.4892167741935484
0,0.24,1400.0,1.0833333333333333,0.24824307692307696,0.6748338461538461
0,0.264,1400.0,1.15,0.24004927536231888,0.6295159420289856
0,0.28800000000000003,1400.0,1.2166666666666666,0.23320821917808224,0.5887095890410959
0,0.312,1400.0,1.2833333333333332,0.22492207792207794,0.5542987012987013
0,0.336,1400.0,1.35,0.21901666666666667,0.5217240740740742
0,0.36,1400.0,1.825,0.24507077625570778,0.3028744292237443
0,0.384,1400.0,1.8833333333333333,0.2402703539823009,0.2907030973451328
0,0.40800000000000003,1400.0,1.95,0.23457735042735045,0.27824316239316244
0,0.432,1400.0,2.0083333333333333,0.30575186721991704,0.1921734439834025
0,0.456,1400.0,0.0,0.0,0.0
0,0.48,1400.0,0.0,0.0,0.0
0,0.504,1400.0,0.0,0.0,0.0
0,0.528,1400.0,0.0,0.0,0.0
0,0.552,1400.0,0.0,0.0,0.0
0,0.5760000000000001,1400.0,0.0,0.0,0.0
0,0.6,1400.0,0.0,0.0,0.0
0,0.0,1500.0,0.008333333333333333,120.0,0.0
0,0.024,1500.0,0.3833333333333333,0.8008500000000001,1.8078456521739135
0,0.048,1500.0,0.49166666666666664,0.5427830508474576,1.4911152542372883
0,0.07200000000000001,1500.0,0.6916666666666667,0.46830843373493974,0.9774746987951808
0,0.096,1500.0,0.7166666666666667,0.39395813953488373,1.0013906976744187
0,0.12,1500.0,0.9083333333333333,0.3729229357798165,0.7279944954128441
0,0.14400000000000002,1500.0,1.0083333333333333,0.34421983471074385,0.6475157024793389
0,0.168,1500.0,0.9833333333333333,0.31009237288135594,0.706856779661017
0,0.192,1500.0,1.0583333333333333,0.2937771653543307,0.6511047244094489
0,0.216,1500.0,0.9833333333333333,0.26738644067796613,0.7495627118644069
0,0.24,1500.0,1.325,0.2826188679245283,0.4720981132075472
0,0.264,1500.0,1.1166666666666667,0.24620074626865673,0.6493216417910449
0,0.28800000000000003,1500.0,1.175,0.24121843971631207,0.609845390070922
0,0.312,1500.0,1.2416666666666667,0.2327825503355705,0.5725865771812081
0,0.336,1500.0,1.3083333333333333,0.22667898089171978,0.5376522292993631
0,0.36,1500.0,1.7583333333333333,0.25429431279620857,0.3144260663507109
0,0.384,1500.0,1.825,0.2482735159817352,0.2996716894977169
0,0.40800000000000003,1500.0,1.8833333333333333,0.24288185840707968,0.288091592920354
0,0.432,1500.0,1.9333333333333333,0.31487672413793105,0.20236465517241378
0,0.456,1500.0,0.0,0.0,0.0
0,0.48,1500.0,0.0,0.0,0.0
0,0.504,1500.0,0.0,0.0,0.0
0,0.528,1500.0,0.0,0.0,0.0
0,0.552,1500.0,0.0,0.0,0.0
0,0.5760000000000001,1500.0,0.0,0.0,0.0
0,0.6,1500.0,0.0,0.0,0.0
0,0.0,1600.0,0.008333333333333333,0.0,120.0
0,0.024,1600.0,0.375,0.8126,1.854066666666667
0,0.048,1600.0,0.5416666666666666,0.5793,1.2668538461538463
0,0.07200000000000001,1600.0,0.6,0.4614791666666668,1.2051875
0,0.096,1600.0,0.7833333333333333,0.42184787234042553,0.8547478723404256
0,0.12,1600.0,0.7916666666666666,0.36842,0.8947378947368422
0,0.14400000000000002,1600.0,0.875,0.34123238095238095,0.801624761904762
0,0.168,1600.0,0.95,0.3202008771929825,0.7324307017543861
0,0.192,1600.0,1.025,0.303639837398374,0.6719699186991871
0,0.216,1600.0,1.2083333333333333,0.3047068965517241,0.5228793103448277
0,0.24,1600.0,1.0166666666666666,0.26452295081967214,0.7190836065573771
0,0.264,1600.0,1.075,0.25582868217054267,0.6744038759689923
0,0.28800000000000003,1600.0,1.1416666666666666,0.2475992700729927,0.6283131386861315
0,0.312,1600.0,1.2,0.24038750000000003,0.5929458333333333
0,0.336,1600.0,1.2666666666666666,0.23351513157894738,0.555958552631579
0,0.36,1600.0,1.5,0.24093555555555554,0.42573111111111117
