,I_e,I_i,stability,turing,turing_hopf,p_random
0,-0.6499999999999999,-0.35,1,0,0,1
0,-0.6499999999999999,-0.29999999999999993,1,0,0,1
0,-0.6499999999999999,-0.25,1,0,0,1
0,-0.6499999999999999,-0.19999999999999996,1,0,0,1
0,-0.6499999999999999,-0.1499999999999999,1,0,0,1
0,-0.6499999999999999,-0.09999999999999998,1,0,0,1
0,-0.6499999999999999,-0.04999999999999993,1,0,0,1
0,-0.6499999999999999,0.0,1,0,0,1
0,-0.6499999999999999,0.050000000000000044,1,0,0,1
0,-0.6499999999999999,0.10000000000000009,1,0,0,1
0,-0.6499999999999999,0.15000000000000013,1,0,0,1
0,-0.6499999999999999,0.20000000000000018,1,0,0,1
0,-0.6499999999999999,0.25,1,0,0,1
0,-0.6499999999999999,0.30000000000000004,1,0,0,1
0,-0.6499999999999999,0.3500000000000001,1,0,0,1
0,-0.6499999999999999,0.40000000000000013,1,0,0,1
0,-0.6499999999999999,0.4500000000000002,1,0,0,1
0,-0.6499999999999999,0.5,1,0,0,1
0,-0.6499999999999999,0.55,1,0,0,1
0,-0.6499999999999999,0.6000000000000001,1,0,0,1
0,-0.6499999999999999,0.6500000000000001,1,0,0,1
0,-0.6499999999999999,0.7000000000000002,1,0,0,1
0,-0.6499999999999999,0.75,1,0,0,1
0,-0.6499999999999999,0.8,1,0,0,1
0,-0.6499999999999999,0.8500000000000001,1,0,0,1
0,-0.6499999999999999,0.9000000000000001,1,0,0,1
0,-0.6499999999999999,0.9500000000000002,1,0,0,1
0,-0.6499999999999999,1.0,1,0,0,1
0,-0.6499999999999999,1.0500000000000003,1,0,0,1
0,-0.6499999999999999,1.1,1,0,0,1
0,-0.6499999999999999,1.15,1,0,0,1
0,-0.6499999999999999,1.2000000000000002,1,0,0,1
0,-0.6499999999999999,1.25,1,0,0,1
0,-0.6499999999999999,1.3000000000000003,1,0,0,1
0,-0.6499999999999999,1.35,1,0,0,1
0,-0.6499999999999999,1.4000000000000004,1,0,0,1
0,-0.6499999999999999,1.4500000000000002,1,0,0,1
0,-0.6499999999999999,1.5,1,0,0,1
0,-0.6499999999999999,1.5500000000000003,1,0,0,1
0,-0.6499999999999999,1.6,1,0,0,1
0,-0.6499999999999999,1.6500000000000004,1,0,0,1
0,-0.6499999999999999,1.7000000000000002,1,0,0,1
0,-0.6499999999999999,1.75,1,0,0,1
0,-0.6499999999999999,1.8000000000000003,1,0,0,1
0,-0.6499999999999999,1.85,1,0,0,1
0,-0.6499999999999999,1.9000000000000004,1,0,0,1
0,-0.6499999999999999,1.9500000000000002,1,0,0,1
0,-0.6499999999999999,2.0,1,0,0,1
0,-0.6,-1.0,0,0,0,1
0,-0.6,-0.95,0,0,0,1
0,-0.6,-0.9,0,0,0,1
0,-0.6,-0.85,1,1,0,1
0,-0.6,-0.8,1,0,0,1
0,-0.6,-0.75,1,0,0,1
0,-0.6,-0.7,1,0,0,1
0,-0.6,-0.6499999999999999,1,0,0,1
0,-0.6,-0.6,1,0,0,1
0,-0.6,-0.55,1,0,0,1
0,-0.6,-0.5,1,0,0,1
0,-0.6,-0.44999999999999996,1,0,0,1
0,-0.6,-0.3999999999999999,1,0,0,1
0,-0.6,-0.35,1,0,0,1
0,-0.6,-0.29999999999999993,1,0,0,1
0,-0.6,-0.25,1,0,0,1
0,-0.6,-0.19999999999999996,1,0,0,1
0,-0.6,-0.1499999999999999,1,0,0,1
0,-0.6,-0.09999999999999998,1,0,0,1
0,-0.6,-0.04999999999999993,1,0,0,1
0,-0.6,0.0,1,0,0,1
0,-0.6,0.050000000000000044,1,0,0,1
0,-0.6,0.10000000000000009,1,0,0,1
0,-0.6,0.15000000000000013,1,0,0,1
0,-0.6,0.20000000000000018,1,0,0,1
0,-0.6,0.25,1,0,0,1
0,-0.6,0.30000000000000004,1,0,0,1
0,-0.6,0.3500000000000001,1,0,0,1
0,-0.6,0.40000000000000013,1,0,0,1
0,-0.6,0.4500000000000002,1,0,0,1
0,-0.6,0.5,1,0,0,1
0,-0.6,0.55,1,0,0,1
0,-0.6,0.6000000000000001,1,0,0,1
0,-0.6,0.6500000000000001,1,0,0,1
0,-0.6,0.7000000000000002,1,0,0,1
0,-0.6,0.75,1,0,0,1
0,-0.6,0.8,1,0,0,1
0,-0.6,0.8500000000000001,1,0,0,1
0,-0.6,0.9000000000000001,1,0,0,1
0,-0.6,0.9500000000000002,1,0,0,1
0,-0.6,1.0,1,0,0,1
0,-0.6,1.0500000000000003,1,0,0,1
0,-0.6,1.1,1,0,0,1
0,-0.6,1.15,1,0,0,1
0,-0.6,1.2000000000000002,1,0,0,1
0,-0.6,1.25,1,0,0,1
0,-0.6,1.3000000000000003,1,0,0,1
0,-0.6,1.35,1,0,0,1
0,-0.6,1.4000000000000004,1,0,0,1
0,-0.6,1.4500000000000002,1,0,0,1
0,-0.6,1.5,1,0,0,1
0,-0.6,1.5500000000000003,1,0,0,1
0,-0.6,1.6,1,0,0,1
0,-0.6,1.6500000000000004,1,0,0,1
0,-0.6,1.7000000000000002,1,0,0,1
0,-0.6,1.75,1,0,0,1
0,-0.6,1.8000000000000003,1,0,0,1
0,-0.6,1.85,1,0,0,1
0,-0.6,1.9000000000000004,1,0,0,1
0,-0.6,1.9500000000000002,1,0,0,1
0,-0.6,2.0,1,0,0,1
0,-0.55,-1.0,0,0,0,1
0,-0.55,-0.95,0,0,0,1
0,-0.55,-0.9,0,0,0,1
0,-0.55,-0.85,0,0,0,1
0,-0.55,-0.8,1,1,0,1
0,-0.55,-0.75,1,1,0,1
0,-0.55,-0.7,1,0,0,1
0,-0.55,-0.6499999999999999,1,0,0,1
0,-0.55,-0.6,1,0,0,1
0,-0.55,-0.55,1,0,0,1
0,-0.55,-0.5,1,0,0,1
0,-0.55,-0.44999999999999996,1,0,0,1
0,-0.55,-0.3999999999999999,1,0,0,1
0,-0.55,-0.35,1,0,0,1
0,-0.55,-0.29999999999999993,1,0,0,1
0,-0.55,-0.25,1,0,0,1
0,-0.55,-0.19999999999999996,1,0,0,1
0,-0.55,-0.1499999999999999,1,0,0,1
0,-0.55,-0.09999999999999998,1,0,0,1
0,-0.55,-0.04999999999999993,1,0,0,1
0,-0.55,0.0,1,0,0,1
0,-0.55,0.050000000000000044,1,0,0,1
0,-0.55,0.10000000000000009,1,0,0,1
0,-0.55,0.15000000000000013,1,0,0,1
0,-0.55,0.20000000000000018,1,0,0,1
0,-0.55,0.25,1,0,0,1
0,-0.55,0.30000000000000004,1,0,0,1
0,-0.55,0.3500000000000001,1,0,0,1
0,-0.55,0.40000000000000013,1,0,0,1
0,-0.55,0.4500000000000002,1,0,0,1
0,-0.55,0.5,1,0,0,1
0,-0.55,0.55,1,0,0,1
0,-0.55,0.6000000000000001,1,0,0,1
0,-0.55,0.6500000000000001,1,0,0,1
0,-0.55,0.7000000000000002,1,0,0,1
0,-0.55,0.75,1,0,0,1
0,-0.55,0.8,1,0,0,1
0,-0.55,0.8500000000000001,1,0,0,1
0,-0.55,0.9000000000000001,1,0,0,1
0,-0.55,0.9500000000000002,1,0,0,1
0,-0.55,1.0,1,0,0,1
0,-0.55,1.0500000000000003,1,0,0,1
0,-0.55,1.1,1,0,0,1
0,-0.55,1.15,1,0,0,1
0,-0.55,1.2000000000000002,1,0,0,1
0,-0.55,1.25,1,0,0,1
0,-0.55,1.3000000000000003,1,0,0,1
0,-0.55,1.35,1,0,0,1
0,-0.55,1.4000000000000004,1,0,0,1
0,-0.55,1.4500000000000002,1,0,0,1
0,-0.55,1.5,1,0,0,1
0,-0.55,1.5500000000000003,1,0,0,1
0,-0.55,1.6,1,0,0,1
0,-0.55,1.6500000000000004,1,0,0,1
0,-0.55,1.7000000000000002,1,0,0,1
0,-0.55,1.75,1,0,0,1
0,-0.55,1.8000000000000003,1,0,0,1
0,-0.55,1.85,1,0,0,1
0,-0.55,1.9000000000000004,1,0,0,1
0,-0.55,1.9500000000000002,1,0,0,1
0,-0.55,2.0,1,0,0,1
0,-0.5,-1.0,0,0,0,1
0,-0.5,-0.95,0,0,0,1
0,-0.5,-0.9,0,0,0,1
0,-0.5,-0.85,0,0,0,1
0,-0.5,-0.8,0,0,0,1
0,-0.5,-0.75,1,1,0,1
0,-0.5,-0.7,1,1,0,1
