,I_e,I_i,#timesteps,#nodes
0,0.3400000000000001,-0.16000000000000006,4289.0,51
0,0.3600000000000001,-0.16000000000000006,4322.0,51
0,0.3800000000000001,-0.16000000000000006,4453.0,63
0,0.3200000000000001,-0.14,4268.0,51
0,0.3400000000000001,-0.14,4284.0,51
0,0.3600000000000001,-0.14,4311.0,51
0,0.3800000000000001,-0.14,4441.0,63
0,0.4000000000000001,-0.14,4521.0,63
0,0.3400000000000001,-0.12,4288.0,51
0,0.3600000000000001,-0.12,4308.0,51
0,0.3800000000000001,-0.12,4421.0,63
0,0.4000000000000001,-0.12,4497.0,63
0,0.4199999999999999,-0.12,4598.0,63
