,I_e,I_i,bumps,down_space,up_space
0,0.7,0.07000000000000006,6.0,0.05468750000000001,0.11197916666666667
0,0.71,0.07000000000000006,6.0,0.05468750000000001,0.11197916666666667
0,0.72,0.07000000000000006,6.0,0.05468750000000001,0.11197916666666667
0,0.73,0.07000000000000006,6.0,0.05468750000000001,0.11197916666666667
0,0.74,0.07000000000000006,6.0,0.04947916666666667,0.1171875
0,0.75,0.07000000000000006,6.0,0.04947916666666667,0.1171875
0,0.77,0.07000000000000006,6.0,0.046875,0.11979166666666666
0,0.78,0.07000000000000006,6.0,0.046875,0.11979166666666666
0,0.79,0.07000000000000006,6.0,0.046875,0.11979166666666666
0,0.55,0.08000000000000007,7.0,0.0625,0.08035714285714285
0,0.56,0.08000000000000007,7.0,0.06138392857142857,0.08147321428571429
0,0.5700000000000001,0.08000000000000007,7.0,0.06026785714285714,0.08258928571428571
0,0.5800000000000001,0.08000000000000007,7.0,0.06026785714285714,0.08258928571428571
0,0.5900000000000001,0.08000000000000007,7.0,0.06026785714285714,0.08258928571428571
0,0.6000000000000001,0.08000000000000007,7.0,0.05915178571428572,0.08370535714285714
0,0.6100000000000001,0.08000000000000007,7.0,0.05803571428571429,0.08482142857142858
0,0.6200000000000001,0.08000000000000007,7.0,0.056919642857142856,0.0859375
0,0.6300000000000001,0.08000000000000007,7.0,0.055803571428571425,0.08705357142857142
0,0.6400000000000001,0.08000000000000007,7.0,0.055803571428571425,0.08705357142857142
0,0.6500000000000001,0.08000000000000007,7.0,0.05468750000000001,0.08816964285714285
0,0.6600000000000001,0.08000000000000007,7.0,0.05468750000000001,0.08816964285714285
0,0.6699999999999999,0.08000000000000007,7.0,0.05468750000000001,0.08816964285714285
0,0.6799999999999999,0.08000000000000007,6.0,0.05468750000000001,0.11197916666666667
0,0.69,0.08000000000000007,5.0,0.056249999999999994,0.14375
0,0.7,0.08000000000000007,6.0,0.05468750000000001,0.11197916666666667
0,0.71,0.08000000000000007,7.0,0.052455357142857144,0.09040178571428571
0,0.72,0.08000000000000007,6.0,0.05468750000000001,0.11197916666666667
0,0.73,0.08000000000000007,6.0,0.05468750000000001,0.11197916666666667
0,0.74,0.08000000000000007,6.0,0.04947916666666667,0.1171875
0,0.75,0.08000000000000007,6.0,0.04947916666666667,0.1171875
0,0.76,0.08000000000000007,6.0,0.04947916666666667,0.1171875
0,0.77,0.08000000000000007,6.0,0.04947916666666667,0.1171875
0,0.78,0.08000000000000007,6.0,0.04947916666666667,0.1171875
0,0.79,0.08000000000000007,4.0,0.03515625,0.21484375000000003
0,0.56,0.09000000000000008,7.0,0.0625,0.08035714285714285
0,0.5700000000000001,0.09000000000000008,7.0,0.06138392857142857,0.08147321428571429
0,0.5800000000000001,0.09000000000000008,7.0,0.06026785714285714,0.08258928571428571
0,0.5900000000000001,0.09000000000000008,7.0,0.06026785714285714,0.08258928571428571
0,0.6000000000000001,0.09000000000000008,7.0,0.06026785714285714,0.08258928571428571
0,0.6100000000000001,0.09000000000000008,7.0,0.05915178571428572,0.08370535714285714
0,0.6200000000000001,0.09000000000000008,7.0,0.05803571428571429,0.08482142857142858
0,0.6300000000000001,0.09000000000000008,7.0,0.056919642857142856,0.0859375
0,0.6400000000000001,0.09000000000000008,7.0,0.055803571428571425,0.08705357142857142
0,0.6500000000000001,0.09000000000000008,7.0,0.055803571428571425,0.08705357142857142
0,0.6600000000000001,0.09000000000000008,7.0,0.05468750000000001,0.08816964285714285
0,0.6699999999999999,0.09000000000000008,7.0,0.05468750000000001,0.08816964285714285
0,0.6799999999999999,0.09000000000000008,7.0,0.05468750000000001,0.08816964285714285
0,0.69,0.09000000000000008,6.0,0.05468750000000001,0.11197916666666667
0,0.7,0.09000000000000008,6.0,0.05468750000000001,0.11197916666666667
0,0.71,0.09000000000000008,6.0,0.05468750000000001,0.11197916666666667
0,0.72,0.09000000000000008,6.0,0.05468750000000001,0.11197916666666667
0,0.73,0.09000000000000008,6.0,0.05468750000000001,0.11197916666666667
0,0.74,0.09000000000000008,6.0,0.05468750000000001,0.11197916666666667
0,0.75,0.09000000000000008,6.0,0.04947916666666667,0.1171875
0,0.76,0.09000000000000008,6.0,0.04947916666666667,0.1171875
0,0.77,0.09000000000000008,6.0,0.04947916666666667,0.1171875
0,0.78,0.09000000000000008,6.0,0.04947916666666667,0.1171875
0,0.79,0.09000000000000008,6.0,0.046875,0.11979166666666666
0,0.5800000000000001,0.10000000000000007,7.0,0.06026785714285714,0.08258928571428571
0,0.5900000000000001,0.10000000000000007,7.0,0.06026785714285714,0.08258928571428571
0,0.6000000000000001,0.10000000000000007,7.0,0.06026785714285714,0.08258928571428571
0,0.6100000000000001,0.10000000000000007,7.0,0.05915178571428572,0.08370535714285714
0,0.6200000000000001,0.10000000000000007,7.0,0.05803571428571429,0.08482142857142858
0,0.6300000000000001,0.10000000000000007,7.0,0.056919642857142856,0.0859375
0,0.6400000000000001,0.10000000000000007,7.0,0.055803571428571425,0.08705357142857142
0,0.6500000000000001,0.10000000000000007,7.0,0.055803571428571425,0.08705357142857142
0,0.6600000000000001,0.10000000000000007,7.0,0.05468750000000001,0.08816964285714285
0,0.6699999999999999,0.10000000000000007,7.0,0.05468750000000001,0.08816964285714285
0,0.6799999999999999,0.10000000000000007,7.0,0.053571428571428575,0.08928571428571429
0,0.69,0.10000000000000007,7.0,0.05468750000000001,0.08816964285714285
0,0.7,0.10000000000000007,5.0,0.056249999999999994,0.14375
0,0.72,0.10000000000000007,6.0,0.05468750000000001,0.11197916666666667
0,0.73,0.10000000000000007,6.0,0.05468750000000001,0.11197916666666667
0,0.74,0.10000000000000007,6.0,0.05468750000000001,0.11197916666666667
0,0.75,0.10000000000000007,6.0,0.04947916666666667,0.1171875
0,0.76,0.10000000000000007,6.0,0.04947916666666667,0.1171875
0,0.77,0.10000000000000007,6.0,0.04947916666666667,0.1171875
0,0.78,0.10000000000000007,6.0,0.04947916666666667,0.1171875
0,0.79,0.10000000000000007,6.0,0.046875,0.11979166666666666
0,0.5900000000000001,0.1100000000000001,7.0,0.06138392857142857,0.08147321428571429
0,0.6000000000000001,0.1100000000000001,7.0,0.06026785714285714,0.08258928571428571
0,0.6100000000000001,0.1100000000000001,7.0,0.06026785714285714,0.08258928571428571
0,0.6200000000000001,0.1100000000000001,7.0,0.05915178571428572,0.08370535714285714
0,0.6300000000000001,0.1100000000000001,7.0,0.05803571428571429,0.08482142857142858
0,0.6400000000000001,0.1100000000000001,7.0,0.056919642857142856,0.0859375
0,0.6500000000000001,0.1100000000000001,7.0,0.056919642857142856,0.0859375
0,0.6600000000000001,0.1100000000000001,7.0,0.055803571428571425,0.08705357142857142
0,0.6699999999999999,0.1100000000000001,7.0,0.05468750000000001,0.08816964285714285
0,0.6799999999999999,0.1100000000000001,7.0,0.05468750000000001,0.08816964285714285
0,0.69,0.1100000000000001,7.0,0.053571428571428575,0.08928571428571429
0,0.7,0.1100000000000001,7.0,0.053571428571428575,0.08928571428571429
0,0.71,0.1100000000000001,7.0,0.05468750000000001,0.08816964285714285
0,0.72,0.1100000000000001,6.0,0.05468750000000001,0.11197916666666667
0,0.73,0.1100000000000001,5.0,0.05468750000000001,0.1453125
0,0.74,0.1100000000000001,6.0,0.052083333333333336,0.11458333333333333
0,0.75,0.1100000000000001,6.0,0.05468750000000001,0.11197916666666667
0,0.76,0.1100000000000001,6.0,0.04947916666666667,0.1171875
0,0.77,0.1100000000000001,7.0,0.04910714285714286,0.09375
0,0.79,0.1100000000000001,6.0,0.046875,0.11979166666666666
0,0.8,0.1100000000000001,6.0,0.046875,0.11979166666666666
0,0.6100000000000001,0.1200000000000001,7.0,0.06026785714285714,0.08258928571428571
0,0.6200000000000001,0.1200000000000001,7.0,0.06026785714285714,0.08258928571428571
0,0.6300000000000001,0.1200000000000001,7.0,0.05915178571428572,0.08370535714285714
0,0.6400000000000001,0.1200000000000001,7.0,0.05803571428571429,0.08482142857142858
0,0.6500000000000001,0.1200000000000001,7.0,0.056919642857142856,0.0859375
0,0.6600000000000001,0.1200000000000001,7.0,0.055803571428571425,0.08705357142857142
0,0.6699999999999999,0.1200000000000001,7.0,0.05468750000000001,0.08816964285714285
0,0.6799999999999999,0.1200000000000001,7.0,0.05468750000000001,0.08816964285714285
0,0.69,0.1200000000000001,7.0,0.05468750000000001,0.08816964285714285
0,0.7,0.1200000000000001,7.0,0.053571428571428575,0.08928571428571429
0,0.71,0.1200000000000001,7.0,0.05468750000000001,0.08816964285714285
0,0.72,0.1200000000000001,7.0,0.05468750000000001,0.08816964285714285
0,0.73,0.1200000000000001,5.0,0.05468750000000001,0.1453125
0,0.74,0.1200000000000001,6.0,0.05468750000000001,0.11197916666666667
0,0.75,0.1200000000000001,6.0,0.05468750000000001,0.11197916666666667
0,0.76,0.1200000000000001,6.0,0.05468750000000001,0.11197916666666667
0,0.78,0.1200000000000001,6.0,0.04947916666666667,0.1171875
0,0.79,0.1200000000000001,6.0,0.046875,0.11979166666666666
0,0.8,0.1200000000000001,6.0,0.046875,0.11979166666666666
0,0.6200000000000001,0.13000000000000012,7.0,0.06026785714285714,0.08258928571428571
0,0.6300000000000001,0.13000000000000012,7.0,0.05915178571428572,0.08370535714285714
0,0.6400000000000001,0.13000000000000012,7.0,0.05803571428571429,0.08482142857142858
0,0.6500000000000001,0.13000000000000012,7.0,0.05803571428571429,0.08482142857142858
0,0.6600000000000001,0.13000000000000012,7.0,0.056919642857142856,0.0859375
0,0.6699999999999999,0.13000000000000012,7.0,0.055803571428571425,0.08705357142857142
0,0.6799999999999999,0.13000000000000012,7.0,0.055803571428571425,0.08705357142857142
0,0.69,0.13000000000000012,7.0,0.05468750000000001,0.08816964285714285
0,0.7,0.13000000000000012,7.0,0.053571428571428575,0.08928571428571429
0,0.71,0.13000000000000012,7.0,0.05468750000000001,0.08816964285714285
0,0.72,0.13000000000000012,7.0,0.05468750000000001,0.08816964285714285
0,0.73,0.13000000000000012,7.0,0.05468750000000001,0.08816964285714285
0,0.74,0.13000000000000012,7.0,0.052455357142857144,0.09040178571428571
0,0.75,0.13000000000000012,5.0,0.05468750000000001,0.1453125
0,0.76,0.13000000000000012,7.0,0.05022321428571428,0.09263392857142858
0,0.77,0.13000000000000012,6.0,0.04947916666666667,0.1171875
0,0.78,0.13000000000000012,6.0,0.04947916666666667,0.1171875
0,0.79,0.13000000000000012,6.0,0.04947916666666667,0.1171875
0,0.8,0.13000000000000012,6.0,0.046875,0.11979166666666666
0,0.81,0.13000000000000012,2.0,0.027343750000000003,0.47265625
0,0.6400000000000001,0.14000000000000012,7.0,0.05803571428571429,0.08482142857142858
0,0.6500000000000001,0.14000000000000012,7.0,0.05803571428571429,0.08482142857142858
0,0.6600000000000001,0.14000000000000012,7.0,0.056919642857142856,0.0859375
0,0.6699999999999999,0.14000000000000012,7.0,0.056919642857142856,0.0859375
0,0.6799999999999999,0.14000000000000012,7.0,0.05468750000000001,0.08816964285714285
0,0.69,0.14000000000000012,7.0,0.05468750000000001,0.08816964285714285
0,0.7,0.14000000000000012,7.0,0.05468750000000001,0.08816964285714285
0,0.71,0.14000000000000012,7.0,0.053571428571428575,0.08928571428571429
0,0.72,0.14000000000000012,7.0,0.05468750000000001,0.08816964285714285
0,0.73,0.14000000000000012,7.0,0.05468750000000001,0.08816964285714285
0,0.74,0.14000000000000012,7.0,0.052455357142857144,0.09040178571428571
0,0.75,0.14000000000000012,6.0,0.053385416666666664,0.11328124999999999
0,0.76,0.14000000000000012,6.0,0.05468750000000001,0.11197916666666667
0,0.77,0.14000000000000012,6.0,0.05468750000000001,0.11197916666666667
0,0.78,0.14000000000000012,6.0,0.052083333333333336,0.11458333333333333
0,0.79,0.14000000000000012,6.0,0.04947916666666667,0.1171875
0,0.8,0.14000000000000012,6.0,0.04947916666666667,0.1171875
0,0.81,0.14000000000000012,6.0,0.046875,0.11979166666666666
0,0.6500000000000001,0.15000000000000013,7.0,0.05803571428571429,0.08482142857142858
0,0.6600000000000001,0.15000000000000013,7.0,0.05803571428571429,0.08482142857142858
0,0.6699999999999999,0.15000000000000013,7.0,0.056919642857142856,0.0859375
0,0.6799999999999999,0.15000000000000013,7.0,0.055803571428571425,0.08705357142857142
0,0.69,0.15000000000000013,7.0,0.055803571428571425,0.08705357142857142
0,0.7,0.15000000000000013,7.0,0.05468750000000001,0.08816964285714285
0,0.71,0.15000000000000013,7.0,0.05468750000000001,0.08816964285714285
0,0.72,0.15000000000000013,7.0,0.05468750000000001,0.08816964285714285
0,0.73,0.15000000000000013,7.0,0.05468750000000001,0.08816964285714285
0,0.74,0.15000000000000013,7.0,0.05468750000000001,0.08816964285714285
0,0.75,0.15000000000000013,7.0,0.052455357142857144,0.09040178571428571
0,0.76,0.15000000000000013,7.0,0.05022321428571428,0.09263392857142858
0,0.77,0.15000000000000013,7.0,0.05022321428571428,0.09263392857142858
0,0.78,0.15000000000000013,6.0,0.04947916666666667,0.1171875
0,0.8,0.15000000000000013,6.0,0.04947916666666667,0.1171875
0,0.81,0.15000000000000013,6.0,0.04947916666666667,0.1171875
0,0.6699999999999999,0.15999999999999992,7.0,0.05803571428571429,0.08482142857142858
0,0.6799999999999999,0.15999999999999992,7.0,0.056919642857142856,0.0859375
0,0.69,0.15999999999999992,7.0,0.055803571428571425,0.08705357142857142
0,0.7,0.15999999999999992,7.0,0.055803571428571425,0.08705357142857142
0,0.71,0.15999999999999992,7.0,0.05468750000000001,0.08816964285714285
0,0.72,0.15999999999999992,7.0,0.05468750000000001,0.08816964285714285
0,0.73,0.15999999999999992,7.0,0.05468750000000001,0.08816964285714285
0,0.74,0.15999999999999992,7.0,0.05468750000000001,0.08816964285714285
0,0.75,0.15999999999999992,7.0,0.05468750000000001,0.08816964285714285
0,0.76,0.15999999999999992,7.0,0.052455357142857144,0.09040178571428571
0,0.77,0.15999999999999992,7.0,0.05022321428571428,0.09263392857142858
0,0.78,0.15999999999999992,5.0,0.05468750000000001,0.1453125
0,0.79,0.15999999999999992,6.0,0.04947916666666667,0.1171875
0,0.8,0.15999999999999992,6.0,0.04947916666666667,0.1171875
0,0.81,0.15999999999999992,6.0,0.046875,0.11979166666666666
0,0.8200000000000001,0.15999999999999992,6.0,0.046875,0.11979166666666666
0,0.6799999999999999,0.16999999999999993,7.0,0.05803571428571429,0.08482142857142858
0,0.69,0.16999999999999993,7.0,0.055803571428571425,0.08705357142857142
0,0.7,0.16999999999999993,7.0,0.055803571428571425,0.08705357142857142
0,0.71,0.16999999999999993,7.0,0.05468750000000001,0.08816964285714285
0,0.72,0.16999999999999993,7.0,0.05468750000000001,0.08816964285714285
0,0.73,0.16999999999999993,7.0,0.05468750000000001,0.08816964285714285
0,0.74,0.16999999999999993,7.0,0.05468750000000001,0.08816964285714285
0,0.75,0.16999999999999993,7.0,0.05468750000000001,0.08816964285714285
0,0.76,0.16999999999999993,7.0,0.05468750000000001,0.08816964285714285
0,0.77,0.16999999999999993,7.0,0.05022321428571428,0.09263392857142858
0,0.78,0.16999999999999993,7.0,0.05022321428571428,0.09263392857142858
0,0.79,0.16999999999999993,5.0,0.05468750000000001,0.1453125
0,0.8,0.16999999999999993,5.0,0.05468750000000001,0.1453125
0,0.81,0.16999999999999993,5.0,0.051562500000000004,0.1484375
0,0.8200000000000001,0.16999999999999993,6.0,0.046875,0.11979166666666666
0,0.7,0.17999999999999994,7.0,0.055803571428571425,0.08705357142857142
0,0.71,0.17999999999999994,7.0,0.055803571428571425,0.08705357142857142
0,0.72,0.17999999999999994,7.0,0.05468750000000001,0.08816964285714285
0,0.73,0.17999999999999994,7.0,0.05468750000000001,0.08816964285714285
0,0.74,0.17999999999999994,7.0,0.05468750000000001,0.08816964285714285
0,0.75,0.17999999999999994,7.0,0.05468750000000001,0.08816964285714285
0,0.76,0.17999999999999994,7.0,0.05468750000000001,0.08816964285714285
0,0.77,0.17999999999999994,7.0,0.052455357142857144,0.09040178571428571
0,0.78,0.17999999999999994,7.0,0.05022321428571428,0.09263392857142858
0,0.79,0.17999999999999994,7.0,0.05022321428571428,0.09263392857142858
0,0.8,0.17999999999999994,7.0,0.04910714285714286,0.09375
0,0.8200000000000001,0.17999999999999994,6.0,0.046875,0.11979166666666666
0,0.8300000000000001,0.17999999999999994,4.0,0.046875,0.203125
0,0.71,0.18999999999999995,7.0,0.055803571428571425,0.08705357142857142
0,0.72,0.18999999999999995,7.0,0.055803571428571425,0.08705357142857142
0,0.73,0.18999999999999995,7.0,0.05468750000000001,0.08816964285714285
0,0.74,0.18999999999999995,7.0,0.05468750000000001,0.08816964285714285
0,0.75,0.18999999999999995,7.0,0.05468750000000001,0.08816964285714285
0,0.76,0.18999999999999995,7.0,0.05468750000000001,0.08816964285714285
0,0.77,0.18999999999999995,7.0,0.05468750000000001,0.08816964285714285
0,0.78,0.18999999999999995,7.0,0.052455357142857144,0.09040178571428571
0,0.79,0.18999999999999995,7.0,0.05022321428571428,0.09263392857142858
0,0.8,0.18999999999999995,7.0,0.05022321428571428,0.09263392857142858
0,0.81,0.18999999999999995,7.0,0.04799107142857143,0.09486607142857142
0,0.8200000000000001,0.18999999999999995,6.0,0.04947916666666667,0.1171875
0,0.73,0.2,7.0,0.05468750000000001,0.08816964285714285
0,0.74,0.2,7.0,0.05468750000000001,0.08816964285714285
0,0.75,0.2,7.0,0.05468750000000001,0.08816964285714285
0,0.76,0.2,7.0,0.05468750000000001,0.08816964285714285
0,0.77,0.2,7.0,0.05468750000000001,0.08816964285714285
0,0.78,0.2,7.0,0.052455357142857144,0.09040178571428571
0,0.79,0.2,7.0,0.05022321428571428,0.09263392857142858
0,0.8,0.2,7.0,0.05022321428571428,0.09263392857142858
0,0.81,0.2,7.0,0.04799107142857143,0.09486607142857142
0,0.8200000000000001,0.2,7.0,0.046875,0.09598214285714286
0,0.8300000000000001,0.2,0.0,,inf
0,0.8400000000000001,0.2,1.0,0.05468750000000001,0.9453125
0,0.74,0.21,7.0,0.05468750000000001,0.08816964285714285
0,0.75,0.21,7.0,0.05468750000000001,0.08816964285714285
0,0.76,0.21,7.0,0.05468750000000001,0.08816964285714285
0,0.77,0.21,7.0,0.05468750000000001,0.08816964285714285
0,0.78,0.21,7.0,0.05468750000000001,0.08816964285714285
0,0.79,0.21,7.0,0.052455357142857144,0.09040178571428571
0,0.8,0.21,7.0,0.05022321428571428,0.09263392857142858
0,0.81,0.21,7.0,0.05022321428571428,0.09263392857142858
0,0.8200000000000001,0.21,7.0,0.04799107142857143,0.09486607142857142
0,0.8300000000000001,0.21,4.0,0.046875,0.203125
0,0.8400000000000001,0.21,2.0,0.027343750000000003,0.47265625
0,0.76,0.22,7.0,0.05468750000000001,0.08816964285714285
0,0.77,0.22,7.0,0.05468750000000001,0.08816964285714285
0,0.78,0.22,7.0,0.05468750000000001,0.08816964285714285
0,0.79,0.22,7.0,0.05468750000000001,0.08816964285714285
0,0.8,0.22,7.0,0.05022321428571428,0.09263392857142858
0,0.81,0.22,7.0,0.05022321428571428,0.09263392857142858
0,0.8200000000000001,0.22,7.0,0.04910714285714286,0.09375
0,0.8300000000000001,0.22,7.0,0.04799107142857143,0.09486607142857142
0,0.77,0.23,7.0,0.05468750000000001,0.08816964285714285
0,0.78,0.23,7.0,0.05468750000000001,0.08816964285714285
0,0.79,0.23,7.0,0.05468750000000001,0.08816964285714285
0,0.8,0.23,7.0,0.052455357142857144,0.09040178571428571
0,0.81,0.23,7.0,0.05022321428571428,0.09263392857142858
0,0.8200000000000001,0.23,7.0,0.05022321428571428,0.09263392857142858
0,0.8300000000000001,0.23,7.0,0.04799107142857143,0.09486607142857142
0,0.79,0.24,7.0,0.05468750000000001,0.08816964285714285
0,0.8,0.24,7.0,0.05468750000000001,0.08816964285714285
0,0.81,0.24,7.0,0.05022321428571428,0.09263392857142858
0,0.8200000000000001,0.24,7.0,0.05022321428571428,0.09263392857142858
0,0.8300000000000001,0.24,7.0,0.04910714285714286,0.09375
0,0.8400000000000001,0.24,7.0,0.04799107142857143,0.09486607142857142
0,0.8,0.25,7.0,0.05468750000000001,0.08816964285714285
0,0.81,0.25,7.0,0.052455357142857144,0.09040178571428571
0,0.8200000000000001,0.25,7.0,0.05022321428571428,0.09263392857142858
0,0.8300000000000001,0.25,7.0,0.05022321428571428,0.09263392857142858
0,0.8400000000000001,0.25,7.0,0.046875,0.09598214285714286
0,0.8200000000000001,0.26,7.0,0.05022321428571428,0.09263392857142858
0,0.8300000000000001,0.26,7.0,0.05022321428571428,0.09263392857142858
0,0.8400000000000001,0.26,7.0,0.04910714285714286,0.09375
0,0.8300000000000001,0.27,7.0,0.05022321428571428,0.09263392857142858
0,0.8400000000000001,0.27,7.0,0.05022321428571428,0.09263392857142858
0,0.8500000000000001,0.27,7.0,0.046875,0.09598214285714286
0,0.8500000000000001,0.28,7.0,0.04799107142857143,0.09486607142857142
0,0.8600000000000001,0.4000000000000001,0.0,inf,inf
0,0.8700000000000001,0.4000000000000001,0.0,inf,inf
0,0.8900000000000001,0.4000000000000001,2.0,0.027343750000000003,0.47265625
0,0.9000000000000001,0.4000000000000001,1.0,0.05468750000000001,0.9453125
0,0.8200000000000001,0.4099999999999999,0.0,,inf
0,0.8300000000000001,0.4099999999999999,1.0,0.0625,0.9375
0,0.8500000000000001,0.4099999999999999,8.0,0.0,0.125
0,0.8700000000000001,0.4099999999999999,2.0,0.027343750000000003,0.47265625
0,0.8800000000000001,0.4099999999999999,0.0,inf,inf
0,0.8900000000000001,0.4099999999999999,2.0,0.027343750000000003,0.47265625
0,0.9000000000000001,0.4099999999999999,2.0,0.05468750000000001,0.44531249999999994
0,0.8,0.4199999999999999,1.0,0.0625,0.9375
0,0.8200000000000001,0.4199999999999999,2.0,0.03125,0.46875
0,0.8500000000000001,0.4199999999999999,2.0,0.03125,0.46875
0,0.8600000000000001,0.4199999999999999,3.0,0.0,0.33333333333333337
0,0.8800000000000001,0.4199999999999999,1.0,0.05468750000000001,0.9453125
0,0.9000000000000001,0.4199999999999999,1.0,0.05468750000000001,0.9453125
0,0.76,0.43,1.0,0.0703125,0.9296875
0,0.77,0.43,0.0,,inf
0,0.78,0.43,0.0,,inf
0,0.79,0.43,0.0,inf,inf
0,0.8,0.43,2.0,0.03125,0.46875
0,0.81,0.43,1.0,0.0625,0.9375
0,0.8300000000000001,0.43,1.0,0.0625,0.9375
0,0.8500000000000001,0.43,2.0,0.0625,0.43750000000000006
0,0.8800000000000001,0.43,0.0,,inf
0,0.8900000000000001,0.43,1.0,0.05468750000000001,0.9453125
0,0.73,0.44,2.0,0.0390625,0.4609375
0,0.74,0.44,5.0,0.0,0.2
0,0.75,0.44,1.0,0.0703125,0.9296875
0,0.76,0.44,0.0,inf,inf
0,0.77,0.44,0.0,inf,inf
0,0.79,0.44,0.0,inf,inf
0,0.8,0.44,2.0,0.0703125,0.42968750000000006
0,0.81,0.44,1.0,0.0625,0.9375
0,0.8200000000000001,0.44,0.0,inf,inf
0,0.8300000000000001,0.44,0.0,inf,inf
0,0.8400000000000001,0.44,0.0,inf,inf
0,0.8600000000000001,0.44,2.0,0.03125,0.46875
0,0.8800000000000001,0.44,1.0,0.05468750000000001,0.9453125
0,0.91,0.44,0.0,,inf
0,0.71,0.45,1.0,0.078125,0.921875
0,0.73,0.45,6.0,0.0,0.16666666666666669
0,0.74,0.45,2.0,0.03515625,0.46484375
0,0.76,0.45,0.0,inf,inf
0,0.77,0.45,2.0,0.03515625,0.46484375
0,0.78,0.45,2.0,0.0703125,0.42968750000000006
0,0.79,0.45,1.0,0.0703125,0.9296875
0,0.8,0.45,2.0,0.03515625,0.46484375
0,0.8200000000000001,0.45,2.0,0.03125,0.46875
0,0.8300000000000001,0.45,5.0,0.0,0.2
0,0.8400000000000001,0.45,1.0,0.0625,0.9375
0,0.8500000000000001,0.45,1.0,0.0625,0.9375
0,0.8600000000000001,0.45,1.0,0.0625,0.9375
0,0.8700000000000001,0.45,0.0,,inf
0,0.8900000000000001,0.45,0.0,,inf
0,0.91,0.45,0.0,inf,inf
0,0.6799999999999999,0.46,2.0,0.04296875,0.45703125
0,0.69,0.46,1.0,0.078125,0.921875
0,0.72,0.46,1.0,0.078125,0.921875
0,0.74,0.46,2.0,0.078125,0.421875
0,0.76,0.46,0.0,,inf
0,0.77,0.46,1.0,0.0703125,0.9296875
0,0.79,0.46,2.0,0.03515625,0.46484375
0,0.8,0.46,2.0,0.0,0.5
0,0.81,0.46,1.0,0.0703125,0.9296875
0,0.8200000000000001,0.46,0.0,inf,inf
0,0.8300000000000001,0.46,0.0,inf,inf
0,0.8500000000000001,0.46,0.0,inf,inf
0,0.8600000000000001,0.46,2.0,0.0625,0.43750000000000006
0,0.8700000000000001,0.46,1.0,0.0625,0.9375
0,0.8800000000000001,0.46,0.0,inf,inf
0,0.8900000000000001,0.46,0.0,inf,inf
0,0.9000000000000001,0.46,0.0,inf,inf
0,0.6699999999999999,0.47,2.0,0.04296875,0.45703125
0,0.69,0.47,1.0,0.0859375,0.9140625
0,0.7,0.47,0.0,,inf
0,0.71,0.47,1.0,0.078125,0.921875
0,0.72,0.47,5.0,0.0,0.2
0,0.73,0.47,2.0,0.0390625,0.4609375
0,0.77,0.47,0.0,inf,inf
0,0.79,0.47,2.0,0.03515625,0.46484375
0,0.8,0.47,2.0,0.0703125,0.42968750000000006
0,0.8200000000000001,0.47,1.0,0.0625,0.9375
0,0.8300000000000001,0.47,2.0,0.03125,0.46875
0,0.8400000000000001,0.47,2.0,0.03125,0.46875
0,0.8500000000000001,0.47,5.0,0.0,0.2
0,0.8600000000000001,0.47,1.0,0.0625,0.9375
0,0.8900000000000001,0.47,1.0,0.05468750000000001,0.9453125
0,0.9000000000000001,0.47,1.0,0.05468750000000001,0.9453125
0,0.6400000000000001,0.48,0.0,,inf
0,0.6699999999999999,0.48,0.0,,inf
0,0.6799999999999999,0.48,0.0,inf,inf
0,0.7,0.48,2.0,0.0390625,0.4609375
0,0.72,0.48,1.0,0.078125,0.921875
0,0.73,0.48,1.0,0.078125,0.921875
0,0.74,0.48,2.0,0.078125,0.421875
0,0.75,0.48,0.0,,inf
0,0.76,0.48,1.0,0.0703125,0.9296875
0,0.78,0.48,2.0,0.03515625,0.46484375
0,0.8,0.48,5.0,0.0,0.2
0,0.8300000000000001,0.48,1.0,0.0625,0.9375
0,0.8500000000000001,0.48,0.0,inf,inf
0,0.8600000000000001,0.48,0.0,inf,inf
0,0.8700000000000001,0.48,0.0,inf,inf
0,0.8800000000000001,0.48,2.0,0.0625,0.43750000000000006
0,0.91,0.48,1.0,0.05468750000000001,0.9453125
0,0.6300000000000001,0.49,0.0,inf,inf
0,0.6400000000000001,0.49,0.0,inf,inf
0,0.6500000000000001,0.49,0.0,inf,inf
0,0.6600000000000001,0.49,2.0,0.04296875,0.45703125
0,0.6699999999999999,0.49,1.0,0.0859375,0.9140625
0,0.7,0.49,0.0,,inf
0,0.71,0.49,1.0,0.078125,0.921875
0,0.73,0.49,5.0,0.0,0.2
0,0.75,0.49,2.0,0.0390625,0.4609375
0,0.76,0.49,0.0,inf,inf
0,0.77,0.49,2.0,0.03515625,0.46484375
0,0.78,0.49,2.0,0.0703125,0.42968750000000006
0,0.79,0.49,1.0,0.0703125,0.9296875
0,0.81,0.49,2.0,0.03515625,0.46484375
0,0.8300000000000001,0.49,2.0,0.03125,0.46875
0,0.8500000000000001,0.49,5.0,0.0,0.2
0,0.8600000000000001,0.49,1.0,0.0625,0.9375
0,0.8800000000000001,0.49,1.0,0.0625,0.9375
0,0.8900000000000001,0.49,1.0,0.05468750000000001,0.9453125
0,0.9000000000000001,0.49,0.0,,inf
0,0.91,0.49,0.0,,inf
0,0.6100000000000001,0.5,0.0,inf,inf
0,0.6200000000000001,0.5,2.0,0.05078125,0.44921874999999994
